content_id,author_id,title
1854,27,LAPORAN KEJADIAN KEBAKARAN HUTAN WILAYAH DESA SUMBERINGIN KEC. KARANGAN KAB. TRENGGALEK
1855,27,LAPORAN KEJADIAN KARHUTLA DI BUKIT MBULU RT 12 RW 03 DSN.SLOROK DESA NGLEBENG KEC. PANGGUL KAB.TRENGGALEK
1856,27,Pembangunan Perumahan Mengakibatkan Banjir
1857,27,Pemadaman Listrik Di Kota Makassar
1858,2,Pencemaran Sungai Akibat Limbah Pabrik
1859,27,Lapangan Futsal B23 Arena Simprug - Menganggu Ketertiban Dan Kenyamanan Warga Simprug Garden
1860,376,30 Oktober 2023 Kebakaran pada Area Pembuangan Sampah PPS Cilacap
1861,2,Pemadaman Listrik Hampir Tiap Hari
1862,7,Laporan Atas Dugaan Mafia Tanah Yang Dilakukan Oleh Pt. Sewangi Sejati Luhur Hgu Nomor 38
1863,227,Terjadi kesalahan Klik Perpustakaan Sekolah
1864,270,Sungai Penuh Sampah
1865,208,Perihal Normalisasi Drainase
1866,400,Informasi Keberlangsungan Tentang Tenaga Honorer
1867,500,Aspirasi Kebijakan Perusahaan Untuk Memberikan Cuti Tambahan Kepada Karyawan Yang Tidak Merokok
1868,61,Pemalakan Oleh Tukang Ojek Di Wisata Tanjung Layar Sawarna
1869,393,Pemalakan Oleh Oknum
1870,228,Penerangan Jalan Provinsi
1871,1006,Pemadaman Listrik Setiap Hari
1872,1006,Permasalahan Yang Terjadi Di Ma Bilingual Muslimat Nu Sidoarjo (Revisi Dari Laporan Sebelumnya)
1873,130,Permasalahan Yang Terjadi Di Rumah Ngaji Quran (Revisi Dari Laporan Sebelumnya)
1874,209,Permasalahan Yang Terjadi Di Bmq At Tartil
1875,209,Parkir Liar Menutupi Jalan Umum Dan Akses Penghuni
1876,84,Kemacetan Yang Tidak Terkendali
1877,7,Parkir Liar
1878,7,Pengadaan Calon Pegawai Negeri Sipil Pusat Pelaporan Dan Analisis Transaksi Keuangan Tahun Anggaran 2023
1879,27,Pelayanan Tes Kesehatan Yang Tidak Maksimal
1880,341,Penipuan Kartu Kredit Untuk Transaksi Blibli.com
1881,269,Dugaan Kasus Korupsi Oknum Guru Smpn 33 Kota Bekasi
1882,656,Aspirasi Transparansi Transaksi Suap Atau Gratifikasi Dalam Kegiatan Konsultasi Tugas Akhir Skripsi Atau Proses Sidang Skripsi
1883,247,tambang yang diduga ilegal
1884,9,Bau tidak sedap dari peternakan sapi
1885,115,Bpnt Tidak Tersalurkan Kepada Penerima Manfaat
1886,13,"Laporan Dan Pengaduan Kepada Yth, Bapak Kapolda Metro Jaya"
1887,1006,Bencana Kekeringan
1888,526,Bencana Kekeringan
1889,71,"Lapdu Pelanggaran Kepp Oleh Oknum Kabid Propam Polda Jambi, Polres Batubara Dan Polres P Siantar"
1890,581,penipuan online
1891,126,Kecewa Dengan Pelayanan Kapal Ekspress Cantika 99 Haria-Ambon
1892,764,Bencana kekeringan
1893,303,Lampu Pju Padam Didepan Tk Pelita Nusantara Jl Suryo Jagalan
1894,27,Bencana Kekeringan
1895,526,Jalan Rusak
1896,86,Bencana Kekeringan
1897,102,Antusias Warga Terhadap Trans Metro Pasundan
1898,218,Bencana Alam kekeringan
1899,30,"Penyalahgunaan Pengeloaan Aset Pemkot Tangerang Selatan Di Perumahan Nuri Bintaro Jaya, Kelurahan Pondok Ranji"
1900,209,Pengaduan Atas Dugaan Maladministrasi Yang Dilakukan Oleh Ketua Rukun Warga (Rw) 006 Beji Timur Dan Lurah Beji Timur Yang Menyebabkan Terjadinya Konflik Antar Warga Di Lingkungan Rt 004 Rw 006 Kelurahan Beji Timur Kecamatan Beji Kota Depok Provinsi Jawa Barat
1901,7,Pembongkaran Paksa Jembatan Rumah
1902,7,Selokan Saluran Air Yang Rusak Parah
1903,49,Anggota Polresta Banyuwangi Terlibat Jaringan Peredaran Narkotika
1904,208,Telah Terjadi Pelanggaran Statuta Di Universitas Gajah Putih
1905,591,Harapan Dari Warga Terkait Pemasangan Pju Di Perbatasan Desa Wasah Hilir Dan Kapuh
1906,7,Harapan Warga Desa Tumbukan Banyu Terkait Kondisi Sering Terjadinya Kecelakaan Di Tugu Lukah
1907,209,Permohonan Pelebaran Saluran Air
1908,1006,Disinyalir Dan Diduga Besi Timbangan Morawa 1 Dijual Salah Satu Oknum Dari Pegawa Dishub Provinsi Sumut
1909,2,Aspal Jalan Bergelombang
1910,2,Mohon Ijinkan Apoteker Pemilik Sp/Sk Utk Mendaftarkan Diri Shg Dapat Bekerja
1911,2,Penyimpangan Dalam Mempekerjakan Karyawan
1912,1006,Sering Nya Terjadi Pemadaman Dan Spaning
1913,1006,Fasilitas Dan Kinerja Tenaga Pendidik
1914,1006,Seringnya Terjadi Pemadaman Listrik
1915,393,tumpukan sampah dan bekas tanah galiian JALAN ruas nasional di Ds. Clarak
1916,393,rusaknya jalan PU yang ada di desa duren menuju desa renteng
1917,332,Masalah Pdam Padam Sehingga Menganggu Kenyamanan Dan Kegiatan Berjualan
1918,7,Penipuan Pencaker Oleh Warga Sukabumi
1919,63,Ppk Kemayoran Tidak Melakukan Perbaikan Kerusakan Jalan
1920,63,Pembuangan Limbah Industri Tanpa Ijin Di Area Pemukiman Warga
1921,63,Terkait Seleksi Cpns Dan Pppk
1922,63,Pengaduan Ketidakadilan Sebagai Karyawan Pt Sakalaguna Semesta
1923,63,Truk Truk Besar Melintasi Jalan Diluar Jam Operasional & Membuat Antrian
1924,63,Permintaan Rambu-rambu Hati-hati
1925,63,Penambangan/Penggalian Tanah Merusak Lingkungan
1926,7,Progression Report Setelah Kami Adakan Audiensi Di Kemenko Polhukam Tanggal 10 Oktober 2022 Dan Undangan Rapat No. Un1773/Km.00.03/10/2022 Tanggal 11 Oktober
1927,13,Tarif Parkir
1928,362,Tarif Parkir
1929,2,PENJUAL BENSIN ECER DI GARDU LISTRIK MALANGAN
1930,303,Pungli Parkir
1931,303,Proses Pengangkatan Kadis Lain Ke Dalam Jabatan Fungsional Pustakawan Ahli Utama
1932,86,"Fungsi Trotoar, Parkir Liar"
1933,74,Jalan Rusak Dan Berlubang Di Parung Panjang
1934,268,Seleksi Pppk Tenaga Kesehatanan
1935,27,Kriminalitas Berkedok Penelitian
1936,362,Masyarakat Bertanya. Judi Online Masih Berkeliaran
1937,36,Penipuan Bank
1938,469,Pdam Purwakarta
1939,63,Pdam Purwakarta
1940,63,Lampu Jalan Mati Semua
1941,227,Penggunaan Dan Pencatutan Nama Perusahaan Kami Tanpa Ijin Oleh Pt. Nindya Karya (Bumn)
1942,7,Balada Jembatan Kayu
1943,546,Aspirasi Penanganan Pergantian Pemangku Adat Desa
1944,7,Teror Dc Pinjol Ancam Sebar Data
1945,235,"Kemacetan Di Gedangan, Sidoarjo"
1946,74,Layanan Capil Agar Ada Di Setiap Desa
1947,74,Pungutan Sekolah
1948,293,Intimidasi Oleh Pejabat Dinas Kesehatan Kab. Kutai Timur
1949,43,Listrik Pln Sering Sekali Hidup-Mati Sehingga Merusak Peralatan Listrik
1950,169,Lampu Pju Disambar Petir
1951,238,Maling Semakin Merajalela
1952,186,Penyelewengan Sengketa Tanah Dan Pemalsuan Sertifikat Tanah
1953,7,Dugaan Pungli
1954,257,Pengaduan Penipuan Oleh Oknum Anggota Dprd Kabupaten Banyuwangi
1955,247,Limbah Genangan Air Comberan Dari Toilet Sekolah
1956,238,Penundaan Berlarut Penyaluran Gaji Pppk Guru Pemprov. Sul Sel
1957,2,Infrastruktur Pendukung Jalan
1958,112,"Nama Pemerintah Kota Cirebon Di Naskah, Sistem, Aplikasi, Media, Dan Lain Sebagainya"
1959,164,Pemerintah Daerah Yang Penamaannya Tidak Sesuai Ketentuan
1960,469,Permasalahan Info Gtk
1961,119,Dugaan Persekongkolan Tender
1962,303,Pengurusan Sertifikat Tanah
1963,115,Saldo 0 Pemenang Dana Bpnt Dan Pkh
1964,190,Kerugian Keuangan Negara
1965,190,Pegawai Dinas Kesehatan Tidak Profesional
1966,190,Lampu Lalu Lintas Perempatan Holis Mati
1967,626,Got / Selokan Mampet Tersumbat
1968,74,Endapan Lumpur Disungai
1969,130,Pelayanan Bpn Jakarta Utara Yang Lambar Dan Bertele Tele
1970,7,Infrastruktur Pendukung Jalan
1971,627,Permasalahan Yang Terjadi Di Bmq At Tartil (Revisi Dari Laporan Sebelumnya)
1972,568,Paving Lorong Baru Selesai Kerja Langsung Rusak
1973,247,Laporan Pengaduan Kepada Bapak Karo Wassidik Bareskrim Polri
1974,133,Penyalahgunaan Bansos Pkh
1975,209,"Penipuan Online Dengan Kerugian Rp73,000,000"
1976,209,Tps
1977,91,Pengurusan Kir
1978,130,Untuk Tenaga Non Asn Yang Tidak Masuk Data Base Untuk Dibuat Kebijakan Baru Untuk Di Data Ulang Dengan Persyaratan Yang Sudah Mengapdi 1Tahun Kerja
1979,471,error website
1980,209,Permasalahan Yang Terjadi Di Rumah Ngaji Quran (Revisi Dari Laporan Sebelumnya)
1981,297,Pendaftaran Online
1982,27,Kecelakaan lalu lintas
1983,91,Permasalahan Yang Terjadi Di Ma Bilingual Muslimat Nu Sidoarjo (Revisi Dari Laporan Sebelumnya)
1984,19,Bencana Alam Kekeringan
1985,145,Masih Marak Angkot Melawan Arah Di Pondok Cabe Raya
1986,119,"Keterbatasan Lahan Parkir Di Area Pasar Suka Raja Kecamatan Penajam Paser Utara, Kalimantan Timur"
1987,209,Kesehatan Di Sukaraja
1988,209,Pemangkasan Pohon Pada Area Trotoar
1989,537,Lingkungan Kurang Perhatian Jalan Tidak Pernah Pengaspalan
1990,2,Insentif Covid & Jasa Pelayanan Yg Tidak Dibayar
1991,537,Penyaluran Bansos
1992,7,Kerusakan kendaraan akibat insiden dengan truk uruk
1993,130,Keluhan Terkait Ruas Jalan Nasional Dan Jalan Provinsi Rawan Kecelakaan Dan Sering Kali Terjadinya Kemacetan Sangat Parah Di Ruas Jalan Tersebut
1994,74,Error Saat Proses Upload Foto Di Web Idebku Ojk
1995,43,Dugaan Terjadi Nepotisme Proyek Dinas Pendidikan Dan Kebudayaan Kab Oku Timur Provinsi Sumatera Selatan
1996,27,Laporan Kejadian Bencana Hujan Deras Disertai Angin Kencang
1997,130,Pengurusan Pencabutan Surat Izin Praktek Dokter
1998,130,Pemangkasan Pohon
1999,43,Mencabut Izin Halal Pada Produk Produk Yang Termasuk Pada Fatwa Mui Nomor 83 Tahun 2023 Agar Tidak Terjadi Kebingungan Di Masyarakat.
2000,84,Diduga Terjadi Nepotisme Proyek Dinas Pendidikan Dan Kebudayaan Kab Oku Timur Provinsi Sumatera Selatan
2001,63,PJU
2002,27,Tolong Permohonan Bantuan
2003,27,Diduga Terjadi Nepotisme Proyek Dinas Pendidikan Dan Kebudayaan Kab Oku Timur Provinsi Sumatera Selatan
2004,27,Listrik Wilayah Desa Sungai Melawen
2005,2,Informasi Tagihan Pemakain Air (Perumda Panca Mahottama)
2006,130,Terindikasi Terjadi Nya Penyalahgunaan Dana Desa Serta Korupsi Dan Pencucian Uang
2007,218,Perihal Penadah Ban Ilegal
2008,74,Barang Larangan/Pembatasan Pengiriman Barang
2009,2,Terindikasi Terjadinya Tindakan Korupsi Dan Pencucian Uang Dana Desa Aman Damai Sejak Beberapa Tahun Terakhir
2010,7,Banjir Di Perumahan Pesona Indonesia Tak Mendapat Tanggapan Dari Developer
2011,28,Perihal Kontrol Dan Evaluasi Kualitas Layanan Moda Bus Transportasi Umum Di Kota Medan
2012,936,Kurang Transparan Nya Terkait Dana Untuk Para Tenaga Pengajar Bidang Ekstrakurikuler Sman 6 Kabupaten Tangerang
2013,247,Lapor Wali Kota Samarinda..!!! Pipa Pdam Kena Exca Proyek Drainase
2014,209,Aspirasi Agar Pelaporan Pencurian Besi Tua Dan Buah Kelapa Dalam Jumlah Banyak Dan Rutin Agar Dapat Dilakukan Ke Polri Kapan Saja Dan Di Mana Saja
2015,7,Jam Kerja Yang Tidak Manusiawi
2016,238,Ancaman Mutasi Pegawai
2017,196,Penistaan Agama Islam
2018,196,Tower Indosat Di Tengah Pemukiman Membahayakan
2019,27,Dugaan Nepotisme Proyek Dinas Pendidikan Dan Kebudayaan Kab Oku Timur
2020,102,Mengganggu Kenyamanan Komplek
2021,228,PJU
2022,228,PJU
2023,27,Trotoar Belom Selesai
2024,17,Terjadi Longsor Kembali Karena Belum Ada Penanganan Dari Pemerintah (BBWSCC)
2025,341,Pelanggaran Lalu Lintas Rombongan Pemerintah Daerah Tanah Bambu
2026,341,Laporan Keterlambatan Pembayaran Tpp Dan Sertifikasi Guru Sma Di Provinsi Maluku
2027,85,Mohon Perhatian Kapolri Cq. Kadiv Propam Atas Kriminalisasi / Pelanggaran Kode Etik Profesi Polri Oknum Penyidik Polres Pematang Siantar
2028,332,Pengembalian Jembatan Yang Di Bongkar Akses Ke Lahan | Belum Ada Penyelesaian
2029,346,Pembullyan
2030,102,Jalan Tergenang Air Sejak Lama
2031,264,Tutup Program Msib
2032,332,Ancaman Dari Dc Pinjol
2033,228,Keluhan Terkait Kerusakan Jalan Sangat Parah Di Ruas Jalan Nasional
2034,196,Tindak Pidana Korupsi
2035,196,Prangkat Desa Kurang Kompeten
2036,84,Komplek Perumahan Dijadikan Gudang
2037,27,kebakaran lahan
2038,115,Kesejahteraan Status Sosial (Pakian Dinas Harian) Pns & Pppk Pasca Di Sahkan Uu Nomor 20 Tahun 2023 Tentang Asn
2039,17,Jadwal Tes Skd Cpns 2023
2040,209,Dugaan Kkn Proyek Dinas Pendidikan Dan Kebudayaan Kab Oku Timur
2041,27,Dugaan Kkn Dinas Pendidikan Dan Kebudayaan Kabupaten Oku Timur
2042,343,Sampah Sembarangan
2043,196,LAPORAN KEJADIAN KEBAKARAN LAHAN MILIK MASYARAKAT DI SEKITAR HUTAN PETAK 114 WILAYAH DESA KARANGSOKO KEC/KAB. TRENGGALEK.
2044,196,"LAPORAN KEJADIAN KARHUTLA DI LAHAN PERHUTANI PETAK 5B LUAS BAKU 17,2 HA KELAS HUTANNYA TKL BANDUNG TULUNGAGUNG DIDESA SUKORAME KEC.GANDUSARI KAB. TRENGGALEK."
2045,393,LAPORAN KEJADIAN KEBAKARAN LAHAN MILIK MASYARAKAT DAN HUTAN MILIK PERUM PERHUTANI PETAK 114 A WILAYAH DESA KARANGSOKO KEC/KAB. TRENGGALEK
2046,469,LAPORAN KEJADIAN KEBAKARAN DI RT 15 RW 06 DUSUN JAJAR DESA SALAMREJO KEC. KARANGAN KAB. TRENGGALEK.
2047,218,KEJADIAN ORANG MENINGGAL DUNIA DIHUTAN RPH TRENGGALEK PETAK 56-1 DESA PRAMBON KEC TUGU
2048,19,LAPORAN KEJADIAN KEBAKARAN DI RT 30 RW 02 DUSUN JABUNG DESA JATI KEC. KARANGAN KAB. TRENGGALEK.
2049,218,"LAPORAN KEJADIAN KEBAKARAN DI GUNUNG PUTAN DS PULE,KEC PULE KAB. TRENGGALEK."
2050,218,LAPORAN KEJADIAN KARHUTLA DI BUKIT KENTHENG CEME RT 44 RW 12 DSN.BENDOGOLOR DESA WONOCOYO KEC. PANGGUL KAB.TRENGGALEK
2051,84,LAPORAN KEJADIAN KEBAKARAN LAHAN MILIK MASYARAKAT DAN HUTAN MILIK PERUM PERHUTANI PETAK 114 WILAYAH DESA KARANGSOKO KEC/KAB. TRENGGALEK.
2052,346,LAPORAN KEJADIAN KARHUTLA DI RT 44 RW 12 TANAH KAWASAN HUTAN LINDUNG DI PERBUKITAN PANTE PELANG DSN.BENDOGOLOR DESA WONOCOYO KEC. PANGGUL KAB. TRENGGALEK
2053,7,LAPORAN KEJADIAN KARHUTLA DI RT 05 RW 02 TANAH PEMAJAKAN DSN. KRAJAN DESA SUMBER KEC. KARANGAN KAB. TRENGGALEK
2054,332,"LAPORAN KEJADIAN KARHUTLA DI LAHAN PERHUTANI BUKIT PARALAYANG PETAK 114C LUAS BAKU 89,3HA KELAS HUTANNYA TBPDS KENDALREJO DURENAN KAB. TRENGGALEK"
2055,209,LAPORAN KEBAKARAN DAPUR WARGA DI DSN GROJOGAN RT 03 /02 DS NGADIRENGGO KECAMATAN POGALAN
2056,209,"LAPORAN KEJADIAN KARHUTLA DI LAHAN NEGARA PETAK 113B RPH GANDUSARI, BKPH KARANGAN, KPH KEDIRI DI DSN. KRAJAN DESA. JATIPRAHU KEC. KARANGAN KAB. TRENGGALEK"
2057,27,LAPORAN KEBAKARAN HUTAN DAN LAHAN DI DESA WONOANTI KEC. GANDUSARI KAB. TRENGGALEK
2058,63,"LAPORAN KEBAKARAN HUTAN JATI DI LAHAN PAJAK PAK SARBAN, DSN. PACAR DS. NGLINGGIS KEC. TUGU KAB. TRENGGALEK"
2059,648,LAPORAN KEBAKARAN HUTAN PINUS DI LAHAN HUTAN NEGARA PETAK  70 D DSN. Josari DS. Jambu KEC. TUGU KAB. TRENGGALEK*.
2060,2,LAPORAN KEJADIAN KARHUTLA DI LAHAN PERHUTANI PETAK 22 A RPH SUMBERBENING KPH KEDIRI DI DS. PRINGAPUS KEC.DONGKO KAB. TRENGGALEK
2061,75,LAPORAN KEJADIAN KEBAKARAN LAHAN MILIK MASYARAKAT DAN HUTAN MILIK PERUM PERHUTANI PETAK 78 A WILAYAH DESA NGADIRENGGO KEC.POGALAN/KAB. TRENGGALEK
2062,346,KEJADIAN KEBAKARAN WARUNG MBAK ARUM KUSUMA PUTRI DS. NGLINGGIS KEC. TUGU KAB. TRENGGALEK.
2063,332,LAPORAN KEBAKARAN LAHAN KEBUN MILIK WARGA DI DESA JAJAR KEC. GANDUSARI KAB. TRENGGALEK
2064,346,Penyalahgunaan Bansos Beras Dan Sembako
2065,119,Longsor Jalan Umum Dan Rumah Terancam
2066,196,Lampu Jalana Batu Kajang Banyak Yang Tidak Perbaiki
2067,196,Tindakan Yang Merugikan Lingkungan Masyarakat
2068,549,Penanganan Sampah
2069,549,Bencana Alam
2070,115,Pengaduan Umum
2071,7,Jalan Rusak
2072,7,Drainase Mampet Tersumbat Di Perumahan Pondok Maharta
2073,605,Mengatasi Cuaca Panas Extreme & Gagal Panen Bahan Pangan
2074,2,Banjir
2075,74,Pemungutan Biaya Saat Pencairan Pkh
2076,218,Permasalahan Yang Terjadi Di Rumah Ngaji Quran (Revisi Dari Laporan Sebelumnya)
2077,119,Permasalahan Yang Terjadi Di Bmq At Tartil (Revisi Dari Laporan Sebelumnya)
2078,110,Permohonan Perbaikan Dan Perataan Jalan Sepakat 2 Ujung Untan Yang Rusak Parah Dan Berbahaya
2079,2,Macet Tidak Selesai-Selesai
2080,119,Terancam Tembok Runtuh Tanpa Simb
2081,17,Perihal Kemacetan
2082,343,Bullying Di SMPN 2 Kras
2083,119,Dugaan Terjadinya Main Mata Dan Maladministrasi Izin Oleh Dlh Kab. Bandung Barat Kepada Pt.ql.agtofood
2084,74,Dugaan Terjadinya Main Mata Dan Maladministrasi Izin Oleh Dlh Kab. Bandung Barat Kepada Pt.ql.agtofood
2085,74,Biaya Administrasi Pdam Kabupaten Malang
2086,2,Masalah Penerangan Jalan
2087,255,Listrik Mati Nyala Dari Pagi Hingga Malam
2088,332,Air Mati Pdam Malang
2089,63,Banjir Di Ibukota Kabupaten
2090,323,Penerbitan Kartu Keluarga
2091,565,Sawah Hancur Terkena Luapan Air Talud Proyek Terbengkalai Desa Wana
2092,218,Kemacetan Akibat Angkot Yang Berhenti Sembarangan
2093,469,Pogram Ptsl 2017 Tangerang Selatan
2094,124,Korban Kecelakaan Butuh Ambulan
2095,270,Kebakaran Warung
2096,884,Kinerja Reskrim Polres
2097,238,Buruknya Penanganan Proses Hukum Di Polsek Besuki Wilayah Polres Situbondo
2098,238,Buruknya Pelayanan Polres Situbondo
2099,7,Laporan Mengenai Ketidakadilan Dalam Persyaratan Beasiswa S3 Dalam Negeri
2100,17,Premanisme Dan Pungli Yg Makin Merajalela
2101,17,Laporan Terkait Talud Jalan Ambrol
2102,218,Bpnt Tidak Cair
2103,346,Putaran Balik Di Depan Stasiun Rawa Buntu
2104,32,Saya Ingin Memasuki Kampus Dijam Kampus (5.40 Sore/17.40 Wib) Tetapi Tidak Diizinkan Oleh Satpam
2105,469,"Dugaan Pemalsuan Dokumen Perda No. 8 Tahun 2005, Sporadik, Buku Letter C Dan F, Rintjik, Surat Pernyataan, Pbb, Peta Blok Ii Romanglompoa"
2106,469,Pengelolaan Asn Pppk Guru Di Daerah
2107,164,Besaran Honorarium Pelaksana Asesmen Nasional
2108,249,Jalan Rusak
2109,2,Ada Pungli Di Dsn Sekar Putih Desa Pagung Kec Semen
2110,197,Gangguan Keamanan
2111,27,Pemalak Berkedok Tukang Parkir
2112,500,Kebocoran Kabel Grounding Di Tiang Listrik
2113,27,Kecamatan Gegesik Tidak Ada Pos Pemadam Kebakaran
2114,27,Tembok Pembatas Kali Di Blok A23 Rt 6 Rw 10 Kelurahan Jatijajar Jebol
2115,74,Eksekusi Putusan Dua Tahun Tidak Dijalankan Pn Jakarta Selatan Karena Menolak Beri Uang Suap
2116,74,"Terjadinya Pungli Oleh Pihak Kelurahan Pintu Padang L, Kecamatan Batang Angkola, Kabupaten Tapanuli Selatan, Provinsi Sumatera Utara."
2117,27,Pengaduan Tentang Bantuan Sosial Pemerintah
2118,594,Menindaklanjuti Laporan
2119,605,Orang Hilang
2120,313,Mohon Perlindungan Hukum Kapolda Sumut Terhadap Ny. Rita Sitorus
2121,74,Pelayanan Buruk Rsud Kab Tangerang
2122,2,Pembakaran Limbah
2123,970,Kabel Pln Menggantung
2124,43,"Lampu Jalan Di Cluster Ifolia Tidak Nyala, Pusaka Rakyat, Tarumajaya, Bekasi 17214"
2125,2,Bpnt Dan Pkh Saya Tidak Cair Setelah Ganti Pengurus
2126,377,Ruas Jalan Surowono Jatirajeg
2127,2,Terbitkan Uu Tentang Akreditasi Perguruan Tinggi Disesuaikan Dengan Akreditasi Perpustakaan
2128,2,Kembalikan Hp Murid
2129,7,Terkait Indikasi Pungli Di Satuan Pendidikan Sekolah Dasar
2130,7,Yuk Sama-Sama Beresin Sampah Di Bali
2131,7,Aduan Lampu Jalan Mati
2132,7,Masjid Tidak Taat Aturan
2133,7,Pengaduan UU Pekerja
2134,7,Pju Aset Pemda Gresik Di Jalan Raya Merah Delima Gelap Gulita
2135,7,Sekolah Yang Beroperasi Secara Ilegal
2136,7,Pungutan Liar
2137,7,KEBAKARAN HUTAN DAN LAHAN
2138,7,KEBAKARAN HUTAN DAN LAHAN
2139,270,Kemacetan Selalu Terjadi Di Samarinda Di Jalan Lambung Mangkurat.
2140,71,Ojek Online Dihadang Dan Diajak Kelahi Oleh Ojek Pangkalan
2141,469,"Dugaan Kecurangan Pilkades Kemeri, Kec. Kemeri Kab. Tangerang Tahun 2023"
2142,196,Permohonan Informasi Terkait Menara Tower
2143,410,Aspirasi Agar Segera Kemenpanrb Membina Admin Sp4N Lapor! Di Kabupaten Kolaka Timur Yang Saat Ini Adalah Tidak Pernah Verifikasi Aduan Sejak Tahun 2018
2144,469,Pengaduan
2145,126,"Capek, Bingung Maunya Bagaimana Karena Informasi Terbatas Dan Keluhan Tidak Selesai"
2146,7,Laporan Pungli Oleh Staff Kelurahan Mangunjaya
2147,63,Aspirasi Membantu Penanganan Sp4N Lapor Tidak Dapat Menerima Kategori Laporan Berlabel Kepolisian Sejak Tahun 2020
2148,63,Bansos Bpnt
2149,469,Aspirasi Agar Polri Mudah Mendapatkan Dukungan Alat Bantu Daring Presisi Jalur Qris Dalam Penanganan Proses Verifikasi Dan Tindak Lanjut Laporan Melalui Sp4N Lapor Yang Sangat Terhambat Dan Di Hapus Tanpa Pemberitahuan
2150,2,Aspirasi Kewajaran Kerjasama Mendata Di Website Sp4N Lapor
2151,2,KEBAKARAN HUTAN DAN LAHAN
2152,7,KEBAKARAN HUTAN DAN LAHAN
2153,7,pengerjaan gorong-gorong
2154,7,"Aspirasi Kegiatan Sering Sidak Ke Gedung Kesbangpol Untuk Melihat Langsung Proses Ijin Penelitian Atas Koordinasi Kemendikbudristek Dapat Menjadi Lebih Transparan Dan Akuntabel, Sehingga Dapat Mencegah Terjadinya Praktik Korupsi"
2155,27,Aspirasi Mengenai Ruu Guna Mengatasi Ketidak Hadiran Dprd Kabupaten Kolaka Timur Di Website Sp4N Lapor
2156,196,Aspirasi Penanganan Halaman Website Sp4N Lapor Instansi Dprd Kabupaten Kolaka Timur Yang Tidak Terdata
2157,196,Suara Tape Di Rumah Rt Yang Tidak Kenal Waktu
2158,7,Perbuatan Tindakan Tidak Menyenangkan
2159,196,Aspirasi Pembuatan Ruu Agar Mencegah Produsen Arak Dan Miras Tak Berijin Bisa Meminta Petunjuk Ke Polisi Pangkat Terendah Mengenai Celah Agar Kegiatan Produksi Arak Tak Berijin Ini Tetap Lancar Menggunakan Amplop Berisi Uang Yang Di Serahkan Ke Kepala Bagian
2160,196,Sistem / Aturan Berdagang Di Pasar Aur Kuning
2161,196,Meminimalisir Kecurangan Tes Casn Atau Pppk 2023
2162,22,Laporan Perihal : Pembongkaran Turap Kali Dan Kali Di Wilayah Kelurahan Cisauk Kecamatan Cisauk Kabupaten Tangerang.
2163,74,Hasil Pertemuan Pemanggilan 27/Oktober/2023 Diminta Datang Dilokasi Tkp Tgl 1/11/2023 Bersama Lurah Tambakwedi Tanpa Surat Resmi
2164,400,Tanggapan Hasil Sanggah Cpns 2023
2165,7,Pungli Rsud Dr Soetomo
2166,27,Kebakaran Lahan
2167,581,Dijebak Penelitian Kerjasama Universitas Katolik Parahyangan Dan Warga Lainnya
2168,362,Pembuangan Sampah Sembarangan Yg Bukan Tempatnya
2169,74,Perihal Supir Bus Trans Metro Deli Koridor 1 Medan Membahayakan Keselamatan Penumpang
2170,209,DUGAAN PERSELINGKUHAN ASN DI SATU INSTANSI
2171,196,Kecurangan Anbk
2172,196,KEBAKARAN HUTAN DAN LAHAN
2173,196,Permasalahan Sampah Dan Pembakaran Sampah Di Kp Pasir Awi
2174,27,"Saya Tidak Bisa Mencairkan Pensiun Alm.ibu Saya (Pensiunan Pns Golongan 3D=Kepala Sekolah Sdn, Sejak Tahun 2007)."
2175,40,durasi traffic light
2176,7,Sampah Menumpuk Di Tps Sementara Jebed Utara
2177,400,Sampah
2178,400,KEBAKARAN HUTAN DAN LAHAN
2179,349,KEBAKARAN HUTAN DAN LAHAN
2180,27,Parit Dangkal
2181,218,Sampah Dekat Pipa Pertamina
2182,27,Aspirasi Dan Pengaduan Masyarakat
2183,196,Pencemaran Udara di Rawa Situ Koja
2184,469,Pencemaran Nama Baik
2185,469,Perihal Kinerja Pemko Medan Terkait Revitalisasi Warenhuis
2186,39,Aksi Solidaritas Untuk Palestina
2187,469,Jalan Raya Berlobang
2188,27,Hasil Administrasi Cpns Yang Tidak Sama
2189,27,Lampu Jalan Mati
2190,196,Pita Penggaduh Marka Jalan Yang Berbentuk Menyerupai Zebra Cross Meresahkan Warga
2191,28,Pendaftaran Guru Penggerak Error
2192,55,"Asap Bakar Sampah, Warga Terganggu"
2193,115,Traffic Light
2194,209,Bullying
2195,42,Perbaikan Pelayan Rsup Air Anyir Bangka Belitung
2196,49,Aspirasi Menaikkan Nilai Pbb Untuk Objek Yang Sangat Tidak Produktif
2197,19,Aspirasi Penggunaan Skema Yang Lebih Transparan Dalam Penyaluran Blt
2198,19,Aspirasi Pembuatan Ruu Efek Jera Terbaru Oleh Polri Demi Melindungi Data Pribadi Warga Indonesia
2199,27,Tetangga Berisik
2200,238,Pembangunan Rumah Yang Menutupi Parit Menyebabkan Banjir
2201,27,Seleksi Administrasi CASN Pemerintah Provinsi Jawa Tengah TA 2023
2202,970,Website Perjudian Online
2203,27,Kebakaran Sampah Daun Di Palagan
